SystemID,InstallationDate,SystemSize,TotalInstalledPrice,SalesTaxCost,RebateOrGrant,PerformanceBasedIncentiveAnnualPayment,PerformanceBasedIncentivesDuration,CustomerSegment,ZipCode,State,ModuleEfficiency
NY_NYSERDA_67668,12/4/2015,10.53,37499.7,0,1537,0,0,RES,11767,NY,0.164634146
UT_OED_13056,5/15/2017,3.84,8654,287.3843124,-9999,0,0,RES,-9999,UT,-9999
CA-NEM-602629,6/9/2016,7.194,31434,683.8894398,0,0,0,RES,92014,CA,0.200525659
MA_DOER_CEC_45417,9/18/2015,10.14,37539,0,-9999,0,0,RES,1534,MA,-9999
NY_NYSERDA_53904,9/15/2014,9,36720,0,9000,0,0,RES,13778,NY,0.154320988
NY_NYSERDA_35367,12/5/2017,8.85,26721,0,3540,0,0,RES,12561,NY,0.175595238
NY_NYSERDA_23067,6/29/2016,9.1,40247.95,0,4204,0,0,RES,10703,NY,0.158536585
CO-Xcel-24350,4/18/2015,5.1,30900,297.7195982,-9999,0,0,-9999,-9999,CO,-9999
CA-NEM-659686,8/7/2014,2.6,11690,295.3856411,446,0,0,RES,92071,CA,0.163522013
CA-NEM-688901,6/4/2015,4.335,20114,453.5299067,0,0,0,RES,91977,CA,0.156441718
NY_NYSERDA_9031,7/25/2016,7.8,25194,0,3120,0,0,RES,12533,NY,0.158536585
CO-Xcel-28591,6/12/2015,4.59,19966.5,267.9476384,-9999,0,0,-9999,-9999,CO,-9999
CA-NEM-669432,5/16/2014,1.75,-9999,-9999,0,0,0,RES,92129,CA,0.153374233
CO-Xcel-2393,4/21/2009,5.55,41350,1242.844278,-9999,0,0,-9999,-9999,CO,-9999
CA_SMUD_SolarSmart_1305,3/11/2013,2.99,-9999,-9999,5790.47,0,0,RES,95829,CA,0.185483871
MA_DOER_CEC_47440,4/22/2015,8.415,46282.5,0,-9999,0,0,RES,1844,MA,-9999
MA_DOER_CEC_52072,8/10/2016,24.57,90418,0,-9999,0,0,RES,1742,MA,-9999
CA-NEM-597767,3/8/2016,4.24,21709,403.0707847,0,0,0,RES,91910,CA,0.160606061
TX_CPS_937,12/17/2014,4.28,15804.86,472.3503429,6469.98,0,0,RES,78244,TX,-9999
CA-NEM-698964,9/11/2015,12.2,18117,1276.37021,0,0,0,RES,92069,CA,0.18597561
CT_CGB_22039,6/7/2017,12.04,32468.81,0,0,0,0,RES,6254,CT,0.170731707
CA-NEM-660217,12/17/2013,9.5,-9999,-9999,0,0,0,RES,92040,CA,0.154320988
CO-Xcel-4732,3/30/2010,3.44,22197,559.6892787,-9999,0,0,-9999,-9999,CO,-9999
CA-NEM-660244,3/25/2014,4.275,16172,485.6821599,745,0,0,RES,92110,CA,0.179245283
CO-Xcel-6780,4/14/2011,2.1,11592,204.7112851,-9999,0,0,-9999,-9999,CO,-9999
CA-NEM-701052,10/6/2015,9.81,35360,1026.327194,0,0,0,RES,91941,CA,0.200613497
MA_DOER_CEC_1401,1/16/2013,67.21,210300,6124.412412,-9999,0,0,COM,2719,MA,-9999
NY_NYSERDA_30463,5/12/2017,7.56,29862,0,5424,0,0,RES,12446,NY,0.175352458
MA_DOER_CEC_36895,5/28/2015,3.38,18657.6,0,-9999,0,0,RES,2176,MA,-9999
OR_DOE_16227,12/6/2017,11.6,40157,0,-9999,0,0,RES,-9999,OR,0.176829268
NY_NYSERDA_17418,10/21/2015,6,25200,0,2400,0,0,RES,11565,NY,0.188679245
NY_NYSERDA_656,2/17/2016,4.48,19088,0,2240,0,0,RES,12495,NY,0.196319018
TX_AE_5811,4/18/2017,3.36,13104,299.5345416,2352,0,0,RES,-9999,TX,-9999
MA_DOER_CEC_32667,9/23/2014,5.355,26239,0,-9999,0,0,RES,2333,MA,0.164516129
CA_LADWP_29946,8/17/2016,3.341394679,26812,317.6458904,1002,0,0,RES,91335,CA,0.166666667
NM_REPTC_344,5/12/2016,2.616,18422,0,-9999,-9999,-9999,RES,87110,NM,-9999
CA-NEM-675179,10/8/2014,16,-9999,-9999,0,0,0,COM,92065,CA,0.148809524
CA-NEM-624655,3/24/2017,4.675,9545,434.1522697,0,0,0,RES,92064,CA,0.166666667
CA-NEM-635928,11/8/2017,5.67,29100,526.5547313,0,0,0,RES,92126,CA,0.190909091
CA-NEM-665911,1/5/2015,1.38,8715,144.3763025,231,0,0,RES,91945,CA,-9999
TX_CPS_8082,12/12/2016,6.16,24640,565.8029761,4474.13,0,0,RES,78109,TX,0.16969697
NY_NYSERDA_82611,8/26/2016,9.1,50960,0,1820,0,0,RES,11735,NY,0.160493827
MA_DOER_CEC_15159,6/18/2015,5.4,21837.5,0,3250,0,0,RES,1532,MA,-9999
NY_NYSERDA_52288,2/27/2015,5.23,19384.75,0,2866.68,0,0,RES,11572,NY,-9999
CA_LADWP_9941,11/30/2012,3.44,17678,451.7997212,9777.24,0,0,RES,91331,CA,0.15034965
TX_CPS_2695,8/11/2013,8.84,32313.18,1030.78896,15340.8,0,0,RES,78251,TX,0.160493827
CO-Xcel-37305,7/26/2017,2.61,8352,215.457442,0,0,0,-9999,-9999,CO,-9999
MA_DOER_CEC_43620,9/22/2015,6.44,23674.66,0,-9999,0,0,RES,1005,MA,-9999
CA-NEM-651571,2/11/2013,7.68,24539.12,919.8892852,1395,0,0,RES,92069,CA,0.058181818
CA-NEM-705094,11/11/2015,6.6,17812,690.4953596,0,0,0,RES,92019,CA,0.166666667
CO-Xcel-27056,4/10/2015,5.61,26367,327.4915581,-9999,0,0,-9999,-9999,CO,-9999
NY_NYSERDA_43776,3/23/2009,7.82,67670,0,29325,0,0,RES,11963,NY,-9999
CO-Xcel-9656,2/1/2012,5.06,26997,382.2369845,-9999,0,0,-9999,-9999,CO,-9999
MA_DOER_CEC_19357,5/16/2017,8.505,36401.4,0,-9999,0,0,RES,1760,MA,-9999
CA-NEM-635894,11/12/2012,6.44,23365,845.8111059,1097,0,0,RES,91941,CA,-9999
PA_DEP_715,1/10/2010,2.8,28000,722.2673684,6300,0,0,RES,19504,PA,0.136986301
UT_OED_13665,10/18/2016,9.6,45228,739.2284151,-9999,0,0,RES,-9999,UT,-9999
MA_DOER_CEC_27815,3/23/2017,2.565,9804.45,0,-9999,0,0,RES,2144,MA,0.173780488
CA-NEM-604174,5/6/2016,5.83,29850,554.2223289,0,0,0,RES,91915,CA,0.168569809
CA_LADWP_21263,6/29/2015,3.44915698,15500,360.852559,2414,0,0,COM,90029,CA,0.200613497
TX_CPS_10838,11/27/2017,3.6,14400,320.929866,-9999,0,0,RES,78233,TX,-9999
CA-NEM-653183,2/4/2013,3.92,-9999,-9999,0,0,0,RES,92126,CA,0.151234568
MA_DOER_CEC_77913,9/25/2005,3.78,30072,1639.922671,15120,0,0,COM,1002,MA,-9999
CA-NEM-642035,2/17/2011,5.76,34760,1037.007529,1707,0,0,RES,91901,CA,0.147239264
CO-Xcel-20058,12/12/2014,4.08,19380,256.7563195,-9999,0,0,-9999,-9999,CO,-9999
MA_DOER_CEC_50432,2/23/2016,6,22000,0,-9999,0,0,RES,1060,MA,-9999
MA_DOER_CEC_60466,2/22/2017,11.16,59929.2,0,-9999,0,0,RES,1826,MA,0.220858896
MA_DOER_CEC_21782,6/13/2016,8.48,42250,0,-9999,0,0,RES,1982,MA,0.164596273
CT_CGB_19363,8/12/2016,8.32,37440,0,0,0,0,RES,6379,CT,0.159509202
MA_DOER_CEC_12199,12/1/2016,89.32,396889,6389.532471,-9999,0,0,COM,2370,MA,-9999
CT_CGB_5825,6/10/2014,10.5,51450,0,0,0,0,RES,6415,CT,0.153374233
MA_DOER_CEC_72825,8/1/2016,9.01,39824.2,0,-9999,0,0,RES,1540,MA,-9999
CA-NEM-676248,10/9/2014,5.1,-9999,-9999,0,0,0,RES,92026,CA,0.160377358
CA-NEM-667652,4/4/2014,4.05,-9999,-9999,0,0,0,RES,92673,CA,0.160714286
CA-NEM-655339,8/12/2013,4.655,23740.5,557.5631019,755,0,0,RES,92679,CA,0.151234568
MA_DOER_CEC_77699,2/10/2004,2.64,19500,1100.598049,11880,0,0,GOV,2090,MA,-9999
CA_LADWP_24875,6/15/2016,7.934042991,33500,754.2407863,2380,0,0,RES,91402,CA,0.200613497
CA-NEM-666614,4/7/2014,4.2,-9999,-9999,0,0,0,RES,92024,CA,0.188679245
NY_NYSERDA_16591,8/30/2016,9.92,33635,0,1984,0,0,RES,11783,NY,0.195121951
CA_LADWP_25376,9/15/2016,5.261178751,23329.92,500.1479829,1578,0,0,RES,91306,CA,0.170731707
CA-NEM-692791,6/25/2015,10.14,24659,1060.851962,0,0,0,RES,92040,CA,0.163522013
CA-NEM-610408,8/29/2016,8.502,10650,808.2329743,0,0,0,RES,92126,CA,0.200613497
NY_NYSERDA_10263,5/18/2016,4.34,18314.22,0,3035,0,0,RES,11004,NY,0.157407407
UT_OED_7422,1/23/2017,6.16,25000,461.0123346,-9999,0,0,RES,-9999,UT,-9999
MA_DOER_CEC_76618,9/10/2014,8.25,40425,0,-9999,0,0,RES,1529,MA,0.153374233
CA-NEM-679845,12/5/2014,3.315,-9999,-9999,0,0,0,RES,92105,CA,0.160377358
MA_DOER_CEC_9344,12/12/2013,5.28,36960,0,-9999,0,0,RES,1862,MA,0.148148148
MA_DOER_CEC_34980,3/24/2016,5.2,26780,0,-9999,0,0,RES,2151,MA,-9999
MA_DOER_CEC_34104,8/6/2015,9.62,53102.4,0,-9999,0,0,RES,1604,MA,-9999
CA-NEM-632437,9/27/2017,7.26,26532,674.2129364,0,0,0,RES,92081,CA,0.192982456
NY_NYSERDA_57170,11/13/2015,99.41,335925,0,43745,0,0,NON-RES,11764,NY,0.200613497
CA_LADWP_2235,1/25/2012,7.287911578,50000,957.1733775,10932,0,0,RES,91342,CA,0.159301966
CA-NEM-625894,4/28/2017,8.12,35000,754.0783807,0,0,0,RES,91935,CA,-9999
NY_NYSERDA_70572,7/1/2014,5.15,25725,0,3550,0,0,RES,10562,NY,0.150306748
MA_DOER_CEC_59157,11/7/2016,11.7,37873.91,0,-9999,0,0,RES,1904,MA,-9999
MA_DOER_CEC_65608,4/28/2015,2.805,13365,0,-9999,0,0,RES,1606,MA,-9999
NM-PNM-11492,10/1/2017,4.56,-9999,-9999,-9999,0,0,RES,88310,NM,-9999
CA-NEM-627025,11/28/2017,7.521,26394,698.4511701,0,0,0,RES,92021,CA,0.200490497
MA_DOER_CEC_19315,10/11/2016,9.3,35712,0,-9999,0,0,RES,1851,MA,-9999
CA-NEM-630864,8/7/2017,2.75,11000,255.383688,0,0,0,RES,92128,CA,0.166666667
CA-NEM-687059,4/6/2015,4.68,-9999,-9999,0,0,0,RES,92058,CA,0.163522013
UT_OED_18968,10/1/2017,2.835,9960,212.1704494,-9999,0,0,RES,-9999,UT,-9999
CA-NEM-619845,1/27/2017,4.48,6191,416.0432445,0,0,0,RES,91911,CA,0.173780488
CO-Xcel-34366,6/8/2016,5.98,26013,315.8230545,-9999,0,0,-9999,-9999,CO,-9999
CA-NEM-660916,11/17/2014,4.08,24072,463.5282368,698,0,0,RES,92126,CA,0.158385093
CO-Xcel-28959,3/4/2015,6.375,27731.25,372.1494978,-9999,0,0,-9999,-9999,CO,-9999
NY_NYSERDA_51631,1/20/2015,10.46,45349,0,5189.2,0,0,RES,11949,NY,-9999
CA-NEM-628989,6/22/2017,3.9,19968,362.180503,0,0,0,RES,92069,CA,0.19411445
CA-NEM-658572,5/18/2007,2.3676,16320.28,1301.255803,5949.5,0,0,RES,92069,CA,0.130673738
CT_CGB_3520,3/21/2013,10.56,52536,0,0,0,0,RES,6776,CT,0.153846154
CA_LADWP_9096,5/31/2011,7.59,43400,1366.473463,21434.4,0,0,RES,91364,CA,-9999
MA_DOER_CEC_55359,5/9/2016,5.2,18500,0,-9999,0,0,RES,2650,MA,0.160493827
CA-NEM-644422,8/30/2011,6.75,42940,1215.243199,1863,0,0,RES,92124,CA,-9999
CA-NEM-635771,11/14/2017,18.27,82000,1696.676357,0,0,0,RES,91910,CA,0.192073171
NY_NYSERDA_16199,2/29/2016,7.98,26792,0,1596,0,0,RES,11729,NY,0.173780488
NM-PNM-434,4/1/2016,15.05,-9999,-9999,-9999,0,0,RES,87111,NM,-9999
CT_CGB_5470,5/21/2014,11.88,46094,0,10004,0,0,RES,6076,CT,0.160714286
CO-Xcel-34509,11/19/2016,4.77,11335,251.9190585,-9999,0,0,-9999,-9999,CO,-9999
CT_CGB_19260,7/27/2016,7.848,32176.8,0,3791,0,0,RES,6333,CT,0.200525659
CA_SMUD_4156,11/8/2013,8.5,36929.07,1018.106631,1900,0,0,RES,95842,CA,0.154320988
CA-NEM-625768,5/30/2017,7.194,26330,668.0837279,0,0,0,RES,92007,CA,0.200525659
MA_DOER_CEC_68911,7/30/2015,3.12,14757.6,0,-9999,0,0,RES,2343,MA,-9999
CO-Xcel-19151,4/4/2014,3.675,18742.5,231.269479,-9999,0,0,-9999,-9999,CO,-9999
NY_NYSERDA_42690,2/7/2007,9.9,65000,0,39600,0,0,RES,11729,NY,-9999
PA_DEP_4914,12/27/2010,2.76,14048,711.9492632,3450,0,0,RES,19031,PA,0.140243902
UT_OED_14299,7/18/2017,3.8,12936,284.3907259,-9999,0,0,RES,-9999,UT,-9999
CT_CGB_4953,3/24/2014,9.36,32000,0,10658,0,0,RES,6776,CT,0.159815106
CT_CGB_5682,8/5/2014,9.25,45325,0,0,0,0,RES,6351,CT,0.153374233
VT_REIP_2731,3/25/2014,6.05,24800,0,1513,0,0,RES,5701,VT,0.170807453
NY_NYSERDA_20502,9/19/2016,7.98,23820,0,3192,0,0,RES,14626,NY,0.173780488
NM_REPTC_21867,4/27/2010,3.44,35797,0,-9999,-9999,-9999,-9999,87043,NM,-9999
CA_LADWP_14219,12/23/2013,4.798400607,29400,574.7392324,1919,0,0,RES,91326,CA,0.154320988
NY_NYSERDA_25872,8/22/2017,12.48,43555.2,0,4992,0,0,RES,14895,NY,0.154761905
CA-NEM-667928,5/20/2014,9.156,-9999,-9999,0,0,0,RES,92071,CA,0.200613497
NY_NYSERDA_62586,12/8/2016,4.14,28329.6,0,2070,0,0,RES,11361,NY,0.211563769
FL_OUC_642,8/15/2017,8.99,29217.5,0,0,0,0,RES,32835,FL,-9999
NY_NYSERDA_75630,6/15/2015,7.54,42224,0,5278,0,0,RES,12302,NY,0.160493827
CA-NEM-657249,3/2/2015,6.36,24930,665.3864375,1067,0,0,RES,91935,CA,0.165625
NM_REPTC_23242,5/8/2009,1.98,18282,0,-9999,-9999,-9999,-9999,87120,NM,-9999
NY_NYSERDA_27722,6/23/2017,8.96,31360,0,0,0,0,RES,11501,NY,0.170731707
UT_OED_11917,5/22/2017,2.28,10000,170.6344355,-9999,0,0,RES,-9999,UT,-9999
WI_FOE_1575,10/25/2009,5.4,43370,2221.715396,10172,0,0,RES,53158,WI,-9999
CT_CGB_2828,10/3/2012,8.64,42984,0,0,0,0,RES,6374,CT,0.147239264
CA-NEM-616684,11/10/2016,8.505,37000,808.5181659,0,0,0,RES,92040,CA,0.198412698
UT_OED_10951,2/26/2016,6.6,32900,508.2195354,-9999,0,0,COM,-9999,UT,-9999
NM-PNM-1105,11/1/2009,3.5,-9999,-9999,-9999,0,0,COM,87102,NM,-9999
CT_CGB_10442,8/9/2015,3.57,18742.5,0,0,0,0,NON-PROFIT,6488,CT,0.157407407
UT_OED_15105,12/29/2017,15,47472,1122.59497,-9999,0,0,RES,-9999,UT,-9999
TX_IOUs_872,8/21/2012,9.18,38000,1207.04623,18360,0,0,RES,75182,TX,0.157407407
NM_REPTC_2736,11/29/2015,5.886,28374.2,0,-9999,-9999,-9999,RES,87004,NM,-9999
CA-NEM-604412,5/11/2016,4.24,21709,403.0707847,0,0,0,RES,92114,CA,0.160606061
NY_NYSERDA_61335,8/3/2016,11.12,39125,0,1534,0,0,RES,11778,NY,0.200613497
MA_DOER_CEC_72199,6/7/2016,5.2,23140,0,-9999,0,0,RES,1754,MA,-9999
CA_LADWP_26323,5/10/2016,18.75356575,161763.39,1782.78643,5626,0,0,RES,91343,CA,0.200613497
NY_NYSERDA_58929,6/19/2009,4.2,33949,0,16800,0,0,RES,12303,NY,0.169354839
CO-Xcel-12542,10/29/2012,9.8,52300,740.3008791,-9999,0,0,-9999,-9999,CO,-9999
CA-NEM-646760,1/25/2012,2.25,11656.51,295.5085385,5885,0,0,RES,91913,CA,0.181451613
NM_REPTC_5561,5/9/2015,3.78,12830,0,-9999,-9999,-9999,RES,88011,NM,0.164634146
CA-NEM-687185,4/20/2015,6.72,-9999,-9999,0,0,0,RES,92120,CA,0.176100629
CA-NEM-682968,1/26/2015,6.119,-9999,-9999,0,0,0,RES,92114,CA,0.143292683
CA_SMUD_16841,2/13/2017,3.19,-9999,-9999,500,0,0,RES,95827,CA,-9999
TX_CPS_8737,3/29/2017,13.25,53000,1181.200201,9484.8,0,0,RES,78251,TX,0.16374652
NM_REPTC_13448,3/19/2013,3.27,18752,0,-9999,-9999,-9999,RES,87508,NM,-9999
CT_CGB_10446,6/9/2015,7.14,37485,0,0,0,0,RES,6062,CT,0.164516129
CA_LADWP_17992,11/21/2014,4.442714123,26713,504.7361382,1777,0,0,RES,90744,CA,0.200613497
CA_LADWP_24831,11/5/2015,3.433137411,23409,359.1765835,1030,0,0,RES,91304,CA,0.160377358
CO-Xcel-33922,8/6/2016,5.98,26013,315.8230545,-9999,0,0,-9999,-9999,CO,-9999
CA_LADWP_10048,5/31/2013,17.11261447,112608,2049.701913,17969,0,0,RES,91401,CA,0.146341463
MA_DOER_CEC_154,3/8/2011,140.53,882000,18400.33688,-9999,0,0,SCHOOL,1752,MA,0.135294118
CA-NEM-702229,10/9/2015,4.41,20000,461.3764449,0,0,0,RES,92021,CA,0.198412698
DE_Delmarva_2434,11/8/2010,5.26,42208,1235.015245,21104,0,0,RES,19807,DE,-9999
CA-NEM-652043,2/26/2013,4.59,-9999,-9999,0,0,0,RES,92116,CA,0.158385093
MA_DOER_CEC_53444,7/26/2016,4.8,18960,0,-9999,0,0,RES,2478,MA,-9999
CT_CGB_25677,12/11/2017,8.41,27507.27,0,0,0,0,RES,6405,CT,0.149484536
CO-Xcel-10021,5/30/2012,3.84,23000,290.0770792,-9999,0,0,-9999,-9999,CO,-9999
CA-NEM-649625,8/1/2012,2.496,16966,327.8174721,4968,0,0,RES,92064,CA,0.140540541
CA_SMUD_14517,2/21/2017,2.65,-9999,-9999,500,0,0,RES,95834,CA,0.161585366
CA_LADWP_33394,12/29/2016,4.281315356,25000,406.9983821,1284,0,0,RES,90062,CA,-9999
MA_DOER_CEC_22871,6/9/2015,9.435,52081.2,0,-9999,0,0,RES,2360,MA,-9999
CA-NEM-615378,10/21/2016,4.68,24808,444.898885,0,0,0,RES,92064,CA,0.220762194
CA_SMUD_2125,8/13/2011,3.44,27451,619.3239412,3906,0,0,RES,95818,CA,0.172
CA-NEM-679349,3/26/2015,5.25,-9999,-9999,0,0,0,RES,92694,CA,0.154320988
UT_OED_18987,4/4/2017,1.015,41615,75.96225967,-9999,0,0,RES,-9999,UT,-9999
MA_DOER_CEC_7891,11/5/2013,4.655,23158.625,0,-9999,0,0,RES,2743,MA,-9999
NY_NYSERDA_42590,3/31/2008,9.98,77000,0,37440,0,0,RES,11977,NY,-9999
CA-NEM-657915,11/15/2011,3.29,26254.2,592.3185368,884,0,0,RES,92103,CA,0.144171779
CA-NEM-684622,2/27/2015,4.16,-9999,-9999,0,0,0,RES,91977,CA,0.163522013
CA-NEM-618509,3/7/2017,11.2,34720,1040.108111,0,0,0,RES,92019,CA,0.195121951
CA_SMUD_295,1/7/2009,3.96,29918,1603.047243,8218,0,0,RES,95662,CA,0.130434783
MA_DOER_CEC_44171,12/23/2015,4.2,18213,0,-9999,0,0,RES,1035,MA,-9999
CA-NEM-706796,1/5/2010,4.51,48843.3,1265.934288,5279,0,0,RES,92691,CA,0.130573248
UT_OED_3933,7/1/2015,5.5,23250,462.9350076,-9999,0,0,RES,-9999,UT,-9999
CA-NEM-638425,12/27/2017,8.28,34345,768.937068,0,0,0,RES,92672,CA,0.211526671
CA-NEM-621717,1/25/2017,7.7,13696,715.0743265,0,0,0,RES,92056,CA,0.166666667
UT_OED_16094,8/9/2017,4.03,19638,301.6038487,-9999,0,0,RES,-9999,UT,-9999
CT_CGB_8616,4/30/2015,14.28,74970,0,0,0,0,RES,6716,CT,0.164516129
MA_DOER_CEC_79126,1/15/2010,4.2,38482.2,0,17850,0,0,RES,2740,MA,0.134615385
CO-Xcel-10358,2/27/2012,8.28,45600,625.478702,-9999,0,0,-9999,-9999,CO,-9999
NY_NYSERDA_3845,4/28/2017,11.77,47100,0,5886,0,0,RES,12542,NY,0.200613497
NY_NYSERDA_3401,2/25/2016,5.23,26500,0,3662,0,0,RES,10308,NY,0.200613497
CA_LADWP_32284,10/28/2016,2.011723912,17100,191.242249,604,0,0,RES,91342,CA,0.169642857
NY_NYSERDA_54751,3/12/2015,9.52,39412.8,0,8568,0,0,RES,14850,NY,0.168674699
NM-PNM-4330,6/6/2014,3.27,-9999,-9999,-9999,0,0,RES,87123,NM,-9999
NY_NYSERDA_29990,6/16/2017,2.08,7540,0,616,0,0,RES,10306,NY,0.170234387
CO-Xcel-13858,6/5/2013,5,18500,332.8289239,-9999,0,0,-9999,-9999,CO,-9999
MA_DOER_CEC_68567,2/23/2016,8.58,40583.4,0,-9999,0,0,RES,1519,MA,-9999
CA-NEM-693046,6/29/2015,6.16,39312,644.4623357,0,0,0,RES,92694,CA,0.166666667
NY_NYSERDA_73437,4/29/2015,10.46,58548,0,3011,0,0,RES,12054,NY,0.157407407
CA_SMUD_16082,4/5/2017,3.27,-9999,-9999,500,0,0,RES,95632,CA,0.200613497
TX_CPS_9572,7/10/2017,9.41,37620,838.8750107,5046.33,0,0,RES,78255,TX,0.173780488
UT_OED_2207,7/1/2015,36.3,215992,3055.37105,-9999,0,0,COM,-9999,UT,-9999
NM-PNM-7986,9/15/2016,4.34,-9999,-9999,-9999,0,0,RES,87120,NM,-9999
MA_DOER_CEC_76440,4/7/2016,10.865,39008,0,-9999,0,0,RES,1027,MA,-9999
UT_OED_6351,8/19/2016,6.325,30938,487.0437214,-9999,0,0,RES,-9999,UT,-9999
MD_MEA_8211,7/1/2014,78,183400,0,4680,0,0,NON-RES,-9999,MD,-9999
CA-NEM-650582,10/31/2012,6.82,33929.5,895.7192146,1071,0,0,RES,92130,CA,0.153846154
CO-Xcel-24505,4/27/2015,7.395,32168.25,431.6934174,-9999,0,0,-9999,-9999,CO,-9999
CO-Xcel-15333,1/3/2013,9.84,48954,655.0073222,-9999,0,0,-9999,-9999,CO,-9999
MA_DOER_CEC_51332,9/12/2016,9.975,51536,0,-9999,0,0,RES,2780,MA,-9999
MA_DOER_CEC_11028,1/25/2013,10.56,52536,0,2000,0,0,RES,1985,MA,0.147239264
NY_NYSERDA_8584,10/15/2013,4.77,21465,0,6678,0,0,RES,13034,NY,0.164596273
CO-Xcel-28177,1/6/2015,4.335,20374.5,253.0616585,-9999,0,0,-9999,-9999,CO,-9999
MA_DOER_CEC_4081,1/30/2012,6.66,30303,0,3750,0,0,RES,1451,MA,0.14453125
CO-Xcel-10815,9/27/2010,5.72,35050,930.6461262,-9999,0,0,-9999,-9999,CO,-9999
NY_NYSERDA_9827,3/15/2016,4.59,17947.18,0,3672,0,0,RES,10583,NY,0.157407407
MD_MEA_21995,2/23/2009,9.6,86666.8,0,10000,0,0,RES,-9999,MD,-9999
CA_SMUD_5658,6/25/2014,5.67,34900,644.1679173,866,0,0,RES,95758,CA,0.160714286
CO-Xcel-182,1/11/2007,7.488,80141.98,2258.006158,-9999,0,0,-9999,-9999,CO,-9999
CA-NEM-675410,12/18/2014,4.8,-9999,-9999,0,0,0,RES,92009,CA,0.188679245
MA_DOER_CEC_20402,9/2/2016,8.91,43837.2,0,-9999,0,0,RES,2631,MA,0.167701863
CA_LADWP_27278,3/24/2016,3.233600724,10391,307.3985805,970,0,0,RES,90031,CA,0.173508125
MD_MEA_2861,12/17/2016,3.975,13117.5,0,1000,0,0,RES,-9999,MD,-9999
NY_NYSERDA_18411,12/7/2015,6,27116.7,0,814,0,0,RES,11756,NY,0.188679245
CA-NEM-675869,8/1/2014,4.42,16150,502.1555899,765,0,0,RES,92009,CA,0.163522013
MA_DOER_CEC_44018,7/31/2015,5.4,21390,0,-9999,0,0,RES,1002,MA,-9999
UT_OED_14978,11/28/2017,10.26,32652,767.8549598,-9999,0,0,RES,-9999,UT,-9999
CO-Xcel-4199,9/16/2009,8.19,56640,1834.035069,-9999,0,0,-9999,-9999,CO,-9999
CA-NEM-660456,3/17/2014,2.695,-9999,-9999,0,0,0,RES,92126,CA,-9999
CA-NEM-645920,8/22/2012,7.2,42984,945.6273233,1533,0,0,RES,92129,CA,0.193548387
MA_DOER_CEC_59497,5/10/2017,4.56,17577.19,0,-9999,0,0,RES,1089,MA,0.170658683
UT_OED_1612,7/1/2014,5.2,15610,476.8548048,-9999,0,0,RES,-9999,UT,-9999
NY_NYSERDA_76727,12/29/2015,8.06,45136,0,1612,0,0,NON-RES,11793,NY,0.163846924
NY_NYSERDA_25613,2/15/2017,5.87,26656,0,0,0,0,RES,11801,NY,0.211656442
MO-Kansas City Power & Light-961,4/25/2012,9.36,-9999,-9999,-9999,0,0,COM,64506,MO,-9999
CA-NEM-699765,10/19/2015,14.616,56228,1529.13336,0,0,0,RES,92123,CA,0.158385093
MA_DOER_CEC_8555,12/14/2011,10,43100,0,3750,0,0,RES,1440,MA,0.152439024
MA_DOER_CEC_56,5/3/2010,5.52,43499,0,5500,0,0,RES,1760,MA,-9999
CA-NEM-602430,6/9/2016,5.67,23491,539.0121106,0,0,0,RES,92128,CA,0.192073171
CA_SMUD_10410,12/16/2015,2.385,-9999,-9999,0,0,0,RES,95742,CA,0.161585366
TX_CPS_3005,8/21/2015,10.14,27855.99,1015.483696,13928,0,0,RES,78015,TX,0.167741935
CA-NEM-690835,6/26/2015,4.75,17718,496.9474179,0,0,0,RES,92019,CA,0.154320988
CA-NEM-628702,6/21/2017,7.04,30000,653.7822414,0,0,0,RES,92111,CA,0.201562106
CA-NEM-633671,9/25/2017,7.28,24500,676.0702723,0,0,0,RES,92071,CA,0.170731707
MA_DOER_CEC_41565,11/20/2017,9,39025,0,-9999,0,0,RES,1452,MA,0.18404908
UT_OED_6401,3/20/2017,3.27,18731,244.7257036,-9999,0,0,RES,-9999,UT,-9999
CO-Xcel-32231,8/1/2016,3.12,13572,164.7772458,-9999,0,0,-9999,-9999,CO,-9999
NY_NYSERDA_39555,6/29/2005,6.51,51835,3216.382727,26052,0,0,RES,12941,NY,-9999
CA_SMUD_19454,11/9/2017,6.96,-9999,-9999,500,0,0,RES,-9999,CA,0.173652695
FL_FEO_537,12/23/2009,7.38,42000,0,29520,0,0,RES,33898,FL,0.130573248
UT_OED_15944,6/22/2017,3.48,14268,260.4420332,-9999,0,0,RES,-9999,UT,-9999
CA_SMUD_19918,11/10/2017,3.77,-9999,-9999,500,0,0,RES,-9999,CA,0.177183636
NY_NYSERDA_64287,12/31/2013,24.01,103711.14,0,9800,0,0,RES,12577,NY,0.148484848
MA_DOER_CEC_75243,12/12/2017,6.27,24202.2,0,-9999,0,0,RES,1854,MA,-9999
MA_DOER_CEC_18933,7/2/2015,4.94,27268.8,0,-9999,0,0,RES,2368,MA,-9999
IL_DCEO_1051,10/15/2013,12,27000,1397.671253,-9999,0,0,-9999,-9999,IL,-9999
MA_DOER_CEC_74550,9/6/2017,15.12,64108.8,0,-9999,0,0,RES,2019,MA,-9999
CA-NEM-652008,3/14/2013,7.755,33100,928.872579,1284,0,0,RES,92071,CA,0.144171779
NY_NYSERDA_45680,2/23/2012,5.85,34321,0,10237.5,0,0,RES,11743,NY,-9999
