,Size,price,CleanPrice,efficiency,CostPerKW,IncentivePct,State,zip,Year,ResidentialRate,SolarRadiation,Month,Date,ConstructionPriceIndex,ROIYears
6716,5.06,31878.0,26224.5042539,0.140243902,5182.708350573122,0.17734788086140912,PA,18040,2011,13.24,4.282089552238806,4,2011-04-01,97.5,25.04495035354958
6717,6.05,30000.0,20302.885521,0.141752577,3355.848846446281,0.3232371493,PA,17543,2011,13.24,4.282089552238806,4,2011-04-01,97.5,16.216823727688535
6718,10.58,66125.0,55029.054349,0.185483871,5201.233870415879,0.16780258073345936,PA,18036,2011,13.24,4.282089552238806,4,2011-04-01,97.5,25.134473184731892
6719,9.36,64200.0,44382.150161000005,0.15234375,4741.682709508546,0.3086892498286604,PA,19438,2011,13.24,4.282089552238806,4,2011-04-01,97.5,22.9137354485312
6720,10.12,53625.0,42468.008508,0.140243902,4196.443528458498,0.2080557853986014,PA,19382,2011,13.24,4.282089552238806,4,2011-04-01,97.5,20.278918419188148
6721,11.04,65000.0,48965.10019,0.141104294,4435.244582427536,0.2466907663076923,PA,18229,2011,13.24,4.282089552238806,4,2011-04-01,97.5,21.432902038653918
6722,6.38,39875.0,35936.67927669999,0.17600000000000002,5632.708350579936,0.09876666390721003,PA,19473,2011,13.24,4.282089552238806,4,2011-04-01,97.5,27.21953300356916
6723,4.14,27448.0,22822.4125714,0.137724551,5512.660041400965,0.16852183869863013,PA,16801,2011,13.24,4.282089552238806,4,2011-04-01,97.5,26.639410847345115
6724,4.1,22950.0,19875.0,0.139455782,4847.560975609757,0.13398692810457516,VT,5660,2011,16.26,4.2683333333333335,4,2011-04-01,97.5,19.136016942000147
6725,3.68,31725.73,31725.73,0.191935484,8621.122282608696,0.0,NM,87111,2011,11.0,6.055252525252527,4,2011-04-01,97.5,35.46059317853064
6726,4.14,24965.0,20411.0,0.148387097,4930.193236714977,0.1824153815341478,MA,1062,2011,14.49,4.343846153846154,2,2011-02-01,96.6,21.45992778730879
6727,5.76,34760.0,34090.007529,0.147239264,5918.404084895834,0.01927481216915996,CA,91901,2011,14.75,5.75072289156626,2,2011-02-01,96.6,19.116011718207535
6728,2.88,20103.0,19020.503764700003,0.147239264,6604.341584965277,0.053847497154653534,CA,92064,2011,14.75,5.75072289156626,2,2011-02-01,96.6,21.33153960396802
6729,4.7,36425.0,35909.169338199994,0.144171779,7640.248795361702,0.014161445759780369,CA,92021,2011,14.75,5.75072289156626,2,2011-02-01,96.6,24.6774440215881
6730,4.48,26076.0,24451.5614118,0.13742331300000002,5457.937815133929,0.062296310331339165,CA,92028,2011,14.75,5.75072289156626,2,2011-02-01,96.6,17.628739392366878
6731,5.06,26125.09,25579.0723088,0.139393939,5055.152630197629,0.0209001267057836,CA,92117,2011,14.75,5.75072289156626,2,2011-02-01,96.6,16.32777274583243
6732,7.65,47621.0,44808.275625,0.181451613,5857.290931372549,0.059064790218601025,CA,92103,2011,14.75,5.75072289156626,2,2011-02-01,96.6,18.91862070837954
6733,4.23,27426.43,24464.9824044,0.144171779,5783.683783546098,0.10797787373712146,CA,92677,2011,14.75,5.75072289156626,2,2011-02-01,96.6,18.68087501203799
6734,4.7,37506.0,31083.1693382,0.144171779,6613.440284723404,0.17124808462112728,CA,95747,2011,14.75,5.75072289156626,2,2011-02-01,96.6,21.36092773777941
6735,5.04,40219.2,38371.5815882,0.146853147,7613.4090452777755,0.04593871613060429,CA,92129,2011,14.75,5.75072289156626,2,2011-02-01,96.6,24.590753594615162
6736,8.46,54273.15,42023.15,0.144171779,4967.2754137115835,0.2257101347535568,NY,13029,2011,18.06,4.219733333333334,2,2011-02-01,96.6,17.857580782970174
6737,4.07,26259.0,19136.5,0.14453125,4701.8427518427525,0.2712403366464831,NY,12020,2011,18.06,4.219733333333334,2,2011-02-01,96.6,16.903338304552875
6738,2.52,18383.0,13637.0,0.16935483899999998,5411.5079365079355,0.25817331229940704,CT,6751,2011,17.92,4.4071428571428575,2,2011-02-01,96.6,18.772853957047243
6739,3.68,24396.0,19486.0,0.185483871,5295.108695652174,0.20126250204951632,CT,6408,2011,17.92,4.4071428571428575,2,2011-02-01,96.6,18.369057829436557
6740,9.43,57942.0,42693.439746,0.185483871,4527.406123647933,0.26316938065651857,PA,18951,2011,13.24,4.282089552238806,2,2011-02-01,96.6,21.878264013173702
6741,4.0,25000.0,18530.8334023,0.124223602,4632.708350575,0.258766663908,PA,17313,2011,13.24,4.282089552238806,2,2011-02-01,96.6,22.38712711468606
6742,10.08,53593.0,42430.700174,0.14285714300000002,4209.394858531747,0.2082790630492788,PA,17074,2011,13.24,4.282089552238806,2,2011-02-01,96.6,20.341504502902666
6743,6.345,47055.0,43138.28448440001,0.145962733,6798.784000693459,0.08323696771012644,PA,17222,2011,13.24,4.282089552238806,2,2011-02-01,96.6,32.85448384203314
6744,5.784,35840.0,26947.585099699998,0.150625,4658.98774199516,0.248114255030692,PA,18235,2011,13.24,4.282089552238806,2,2011-02-01,96.6,22.514119800540474
6745,10.12,50904.0,39747.008508,0.140243902,3927.5700106719373,0.21917710773220175,PA,19540,2011,13.24,4.282089552238806,2,2011-02-01,96.6,18.979612448478065
6746,8.25,41680.0,32462.343892,0.15432098800000002,3934.829562666667,0.22115297763915545,PA,18974,2011,13.24,4.282089552238806,2,2011-02-01,96.6,19.014693550287877
6747,2.76,18106.0,16036.0,0.141104294,5810.144927536232,0.11432674251629295,MA,1464,2011,14.49,4.343846153846154,6,2011-06-01,97.3,25.2901427169627
6748,5.0,30519.5,30519.5,0.140243902,6103.9,0.0,MA,2347,2011,14.49,4.343846153846154,6,2011-06-01,97.3,26.56878684703101
6749,6.44,32000.0,32000.0,0.185483871,4968.944099378882,0.0,MA,2563,2011,14.49,4.343846153846154,6,2011-06-01,97.3,21.628600834091316
6750,2.99,25090.0,24037.307727900003,0.185483871,8039.233353812708,0.04195664695496214,CA,92078,2011,14.75,5.75072289156626,6,2011-06-01,97.3,25.966134922940704
6751,2.4,14900.0,14623.0864706,0.147239264,6092.952696083334,0.01858480063087248,CA,92104,2011,14.75,5.75072289156626,6,2011-06-01,97.3,19.679790948046286
6752,4.452,28632.0,28084.520402900005,0.195092025,6308.292992565141,0.019121248850936017,CA,92028,2011,14.75,5.75072289156626,6,2011-06-01,97.3,20.375324333719288
6753,6.58,52508.0,43797.637074,0.144171779,6656.175847112461,0.16588639685381276,CA,94203,2011,14.75,5.75072289156626,6,2011-06-01,97.3,21.498960474256172
6754,2.3,21057.0,20778.0828676,0.185483871,9033.949072869564,0.013245815282328915,CA,92021,2011,14.75,5.75072289156626,6,2011-06-01,97.3,29.178993840482963
6755,2.4,17586.0,16822.0864706,0.147239264,7009.202696083334,0.04343873134311384,CA,92131,2011,14.75,5.75072289156626,6,2011-06-01,97.3,22.63921134002446
6756,2.464,22901.0,22751.608776499997,0.13742331300000002,9233.607457995131,0.0065233493515567025,CA,92029,2011,14.75,5.75072289156626,6,2011-06-01,97.3,29.82387580105052
6757,7.755,54580.0,51844.179408,0.144171779,6685.258466537717,0.05012496504213998,CA,92065,2011,14.75,5.75072289156626,6,2011-06-01,97.3,21.59289520492929
6758,4.23,23405.0,22887.5524044,0.14779874199999998,5410.768889929078,0.022108421089510787,CA,92130,2011,14.75,5.75072289156626,6,2011-06-01,97.3,17.476387218703657
6759,6.58,31766.0,30990.637074000002,0.14779874199999998,4709.823263525836,0.024408579172700368,CA,92129,2011,14.75,5.75072289156626,6,2011-06-01,97.3,15.212384184110835
6760,3.92,26000.0,25537.7412353,0.145833333,6514.729906964286,0.01777918325769231,CA,92117,2011,14.75,5.75072289156626,6,2011-06-01,97.3,21.04210044736718
6761,1.75,10889.0,10691.0630515,0.13671875,6109.178886571428,0.018177697538800625,CA,92057,2011,14.75,5.75072289156626,6,2011-06-01,97.3,19.7322003548835
6762,2.385427108,40000.0,36565.4628249,0.13742331300000002,10000.0,0.08586342937750001,CA,91325,2011,14.75,5.75072289156626,6,2011-06-01,97.3,49.51053268370479
6763,4.5,26553.0,18678.0,0.181451613,4150.666666666667,0.29657665800474525,NY,14215,2011,18.06,4.219733333333334,6,2011-06-01,97.3,14.921835237599176
6764,5.47,37281.9,27705.9,0.13902439,5065.063985374772,0.25685386206175115,NY,14564,2011,18.06,4.219733333333334,6,2011-06-01,97.3,18.209135140778944
6765,4.5,29513.72,21638.72,0.181451613,4808.604444444445,0.2668250562789103,NY,14618,2011,18.06,4.219733333333334,6,2011-06-01,97.3,17.287151439797732
6766,5.13,34756.0,26459.2938384,0.1484375,5157.757083508772,0.2387129175279088,PA,19061,2011,13.24,4.282089552238806,6,2011-06-01,97.3,24.924375703653308
6767,5.52,35512.0,32104.550095200004,0.13529411800000002,5816.041683913045,0.09595206985807614,PA,19473,2011,13.24,4.282089552238806,6,2011-06-01,97.3,28.105474083192274
6768,4.14,24620.0,22064.4125714,0.137724551,5329.568253961354,0.10380127654752233,PA,17013,2011,13.24,4.282089552238806,6,2011-06-01,97.3,25.75463701552016
6769,7.56,44045.6,35598.87513,0.14285714300000002,4708.845916666667,0.1917722739615308,PA,16601,2011,13.24,4.282089552238806,6,2011-06-01,97.3,22.755054737430847
6770,10.08,65520.0,59357.700174,0.14893617,5888.6607315476185,0.09405219514652016,PA,19035,2011,13.24,4.282089552238806,6,2011-06-01,97.3,28.456398796624942
6771,8.325,46974.57,41835.617019,0.14453125,5025.299341621621,0.10939861676221838,PA,19468,2011,13.24,4.282089552238806,6,2011-06-01,97.3,24.284286131732845
6772,10.12,64235.0,48078.008508,0.136904762,4750.791354545455,0.2515294075192652,PA,18914,2011,13.24,4.282089552238806,6,2011-06-01,97.3,22.957752118447083
6773,8.28,47003.88,37752.705143,0.137724551,4559.505452053139,0.196817259702816,PA,19555,2011,13.24,4.282089552238806,6,2011-06-01,97.3,22.033380996787457
6774,6.9,42581.0,38321.687619,0.139393939,5553.867770869564,0.10002847234682134,PA,18902,2011,13.24,4.282089552238806,6,2011-06-01,97.3,26.83854332189569
6775,2.76,17416.0,13966.0,0.14285714300000002,5060.144927536232,0.19809370693615067,VT,5031,2011,16.26,4.2683333333333335,6,2011-06-01,97.3,19.975203932350627
6776,5.16,22763.1,12763.1,0.13375796199999998,2473.4689922480616,0.4393074756953139,MA,1340,2011,14.49,4.343846153846154,1,2011-01-01,97.0,10.766406793653132
6777,4.5,24795.0,20295.0,0.139751553,4510.0,0.18148820326678766,MA,1473,2011,14.49,4.343846153846154,1,2011-01-01,97.0,19.63092918955256
6778,2.925,23950.0,23656.605386000003,0.139751553,8087.728337094019,0.012250297035490602,CA,92124,2011,14.75,5.75072289156626,1,2011-01-01,97.0,26.122770167067685
6779,2.88,23950.0,22866.503764700003,0.147239264,7939.758251631944,0.04523992631732777,CA,92065,2011,14.75,5.75072289156626,1,2011-01-01,97.0,25.64483762865654
6780,4.32,23307.0,22810.7556471,0.130434783,5280.267510902777,0.021291644265671258,CA,92007,2011,14.75,5.75072289156626,1,2011-01-01,97.0,17.054877322636308
6781,2.25,14708.0,13872.0810662,0.181451613,6165.369362755556,0.05683430335871634,CA,92026,2011,14.75,5.75072289156626,1,2011-01-01,97.0,19.913691477452957
6782,5.04,34440.0,31005.3815882,0.140939597,6151.861426230159,0.09972759616144017,CA,92130,2011,14.75,5.75072289156626,1,2011-01-01,97.0,19.870061831824795
6783,6.44,22611.0,8052.4320290000005,0.137724551,1250.3776442546582,0.6438710349387466,CA,92106,2011,14.75,5.75072289156626,1,2011-01-01,97.0,4.038628210729459
6784,2.94,23461.0,19455.305926499997,0.140939597,6617.450995408164,0.170738420080133,CA,95621,2011,14.75,5.75072289156626,1,2011-01-01,97.0,21.37388203953854
6785,6.45,34740.0,32776.23239,0.14779874199999998,5081.586417054263,0.056527565054692,CA,91902,2011,14.75,5.75072289156626,1,2011-01-01,97.0,16.41315194131481
6786,7.99,43700.0,40794.487875,0.145061728,5105.693100750938,0.06648769164759727,CA,92129,2011,14.75,5.75072289156626,1,2011-01-01,97.0,16.491014764032307
6787,3.8,33150.0,31676.136911799997,0.1484375,8335.825503105263,0.04446042498340875,CA,92069,2011,14.75,5.75072289156626,1,2011-01-01,97.0,26.924105842140722
6788,4.9,29988.0,21413.0,0.145833333,4370.0,0.28594771241830064,NY,12601,2011,18.06,4.219733333333334,1,2011-01-01,97.0,15.710348535570606
6789,6.75,47925.0,47925.0,0.181451613,7100.0,0.0,CT,6511,2011,17.92,4.4071428571428575,1,2011-01-01,97.0,24.63033680424502
6790,10.58,58824.0,58824.0,0.141104294,5559.924385633271,0.0,CT,6268,2011,17.92,4.4071428571428575,1,2011-01-01,97.0,19.28771974989894
6791,5.4,32403.38,24100.38,0.140625,4463.033333333333,0.2562387010243993,CT,6850,2011,17.92,4.4071428571428575,1,2011-01-01,97.0,15.482537206841172
6792,6.11,32591.0,17793.048747999997,0.14071856300000002,2912.119271358429,0.4540502363229113,TX,78132,2011,11.08,5.614847826086949,1,2011-01-01,97.0,12.824443927434812
6793,7.99,41548.0,32620.839720999997,0.144171779,4082.7083505632036,0.21486377873784535,PA,17403,2011,13.24,4.282089552238806,1,2011-01-01,97.0,19.729303875756468
6794,11.0,60335.61,49295.401856,0.141752577,4481.400168727273,0.18297997060110935,PA,17847,2011,13.24,4.282089552238806,1,2011-01-01,97.0,21.65594456569251
6795,2.8,18114.0,12185.5833816,0.13671875,4351.994064857143,0.3272836821464061,PA,18064,2011,13.24,4.282089552238806,1,2011-01-01,97.0,21.030601747296167
6796,7.215,42208.0,30539.240749400004,0.13671875,4232.74300060984,0.2764584735263457,PA,19460,2011,13.24,4.282089552238806,1,2011-01-01,97.0,20.454332202174776
6797,10.12,59202.0,48045.008508,0.139393939,4747.530484980238,0.1884563273538056,PA,17315,2011,13.24,4.282089552238806,1,2011-01-01,97.0,22.941994273157324
6798,5.88,30693.6,24123.9251014,0.147887324,4102.708350578231,0.21404054586623925,PA,17601,2011,13.24,4.282089552238806,1,2011-01-01,97.0,19.82595199360627
6799,6.93,37422.0,29679.168869499998,0.14893617,4282.708350577201,0.20690586100422206,PA,17545,2011,13.24,4.282089552238806,1,2011-01-01,97.0,20.695785053595955
6800,2.88,24000.0,20782.2000497,0.140625,7216.04168392361,0.13407499792916666,PA,16823,2011,13.24,4.282089552238806,1,2011-01-01,97.0,34.87084232764629
6801,10.34,74965.0,58837.204345000006,0.144171779,5690.251870889749,0.21513767298072434,PA,19539,2011,13.24,4.282089552238806,1,2011-01-01,97.0,27.497606649979996
6802,2.85,20389.0,18629.7187991,0.1484375,6536.7434382807005,0.08628580121143754,PA,15221,2011,13.24,4.282089552238806,1,2011-01-01,97.0,31.588197485109735
6803,10.8,56765.0,45698.250186000005,0.134730539,4231.319461666666,0.19495727673742624,PA,18353,2011,13.24,4.282089552238806,1,2011-01-01,97.0,20.44745308420276
6804,10.175,54436.0,43286.307467,0.14453125,4254.182552039311,0.20482203933059004,PA,18056,2011,13.24,4.282089552238806,1,2011-01-01,97.0,20.55793681675705
6805,4.6,29500.0,22060.458412599997,0.139393939,4795.751828826087,0.252187850420339,PA,17003,2011,13.24,4.282089552238806,1,2011-01-01,97.0,23.17501937912671
6806,9.9,46275.12,37775.12,0.141752577,3815.668686868687,0.18368401853955213,MA,2359,2011,14.49,4.343846153846154,10,2011-10-01,97.8,16.60867445736412
6807,6.75,56378.0,56136.243199000004,0.181451613,8316.480473925925,0.004288140781865265,CA,92081,2011,14.75,5.75072289156626,10,2011-10-01,97.8,26.861622814760928
6808,8.64,58198.0,57413.511294,0.147239264,6645.082325694443,0.013479650606550054,CA,91935,2011,14.75,5.75072289156626,10,2011-10-01,97.8,21.46312921258815
6809,3.29,26903.39,26523.7085368,0.145061728,8061.917488389057,0.014112774011007537,CA,92124,2011,14.75,5.75072289156626,10,2011-10-01,97.8,26.03940301618995
6810,5.52,33840.0,33154.7988824,0.185483871,6006.304145362319,0.02024825997635934,CA,91901,2011,14.75,5.75072289156626,10,2011-10-01,97.8,19.399922475534282
6811,2.76,16858.0,14848.8994412,0.146496815,5380.03602942029,0.11917787156246293,CA,95820,2011,14.75,5.75072289156626,10,2011-10-01,97.8,17.377122330197754
6812,3.84,34740.0,34305.338352900006,0.147239264,8933.681862734375,0.012511849369602764,CA,92104,2011,14.75,5.75072289156626,10,2011-10-01,97.8,28.85513809552161
6813,4.6,36708.0,36255.165735300005,0.141104294,7881.557768543478,0.012336119230140571,CA,92082,2011,14.75,5.75072289156626,10,2011-10-01,97.8,25.45685433100308
6814,1.8,13920.0,13735.0648529,0.181451613,7630.591584944445,0.013285570912356326,CA,92114,2011,14.75,5.75072289156626,10,2011-10-01,97.8,24.646251939254185
6815,5.13,32185.0,24392.584830900003,0.1484375,4754.889830584795,0.24211325676868106,CA,96064,2011,14.75,5.75072289156626,10,2011-10-01,97.8,15.357945894943839
6816,2.42,16000.0,12941.6871912,0.133333333,5347.80462446281,0.19114455055,CA,94203,2011,14.75,5.75072289156626,10,2011-10-01,97.8,17.273017252879043
6817,5.28,28925.27,28377.8602353,0.145454545,5374.594741534092,0.018924966463580117,CA,92629,2011,14.75,5.75072289156626,10,2011-10-01,97.8,17.359547368856372
6818,2.88,24950.0,24604.503764700003,0.147239264,8543.230473854166,0.013847544501002002,CA,92064,2011,14.75,5.75072289156626,10,2011-10-01,97.8,27.594008706895917
6819,2.115,13219.0,12975.7762022,0.143292683,6135.118771725768,0.018399561071185414,CA,92027,2011,14.75,5.75072289156626,10,2011-10-01,97.8,19.815984284041832
6820,4.070122406,37920.0,30715.7686773,0.152866242,7546.644944147166,0.1899850032357595,CA,91311,2011,14.75,5.75072289156626,10,2011-10-01,97.8,24.375110437902443
6821,7.05,40890.0,28640.0,0.143292683,4062.4113475177305,0.2995842504279775,NY,10998,2011,18.06,4.219733333333334,10,2011-10-01,97.8,14.604553355688925
6822,5.175,35707.5,28104.5,0.181451613,5430.821256038646,0.21292445564657286,CT,6897,2011,17.92,4.4071428571428575,10,2011-10-01,97.8,18.839853050688006
6823,10.36,46102.0,39976.858512,0.14453125,3858.770126640927,0.13286064569866818,PA,17557,2011,13.24,4.282089552238806,10,2011-10-01,97.8,18.647143483733775
6824,9.36,58968.0,53190.150161000005,0.146341463,5682.708350534188,0.09798280150250983,PA,18902,2011,13.24,4.282089552238806,10,2011-10-01,97.8,27.46115329779106
6825,10.56,64985.0,58886.400182000005,0.140939597,5576.363653598484,0.09384626941601908,PA,18235,2011,13.24,4.282089552238806,10,2011-10-01,97.8,26.947252558070012
6826,5.16,36120.0,32934.775088999995,0.14779874199999998,6382.708350581395,0.08818452134551495,PA,17006,2011,13.24,4.282089552238806,10,2011-10-01,97.8,30.84383742022065
6827,5.04,30240.0,27128.8500869,0.140939597,5382.708350575396,0.1028819415707672,PA,17886,2011,13.24,4.282089552238806,10,2011-10-01,97.8,26.01143153133242
6828,3.15,21420.0,19475.5313043,0.13636363599999998,6182.708350571428,0.0907781837394958,PA,15955,2011,13.24,4.282089552238806,10,2011-10-01,97.8,29.877356242400637
6829,7.2,41000.0,33355.5001241,0.149068323,4632.708350569445,0.18645121648536586,PA,18252,2011,13.24,4.282089552238806,10,2011-10-01,97.8,22.387127114659215
6830,5.64,23343.0,19113.0,0.14242424199999998,3388.829787234043,0.1812106413057448,VT,5773,2011,16.26,4.2683333333333335,10,2011-10-01,97.8,13.377594330086445
6831,3.75,18212.0,15399.0,0.152439024,4106.4,0.15445859872611464,VT,5495,2011,16.26,4.2683333333333335,10,2011-10-01,97.8,16.21024271092229
6832,2.7,15930.0,13905.0,0.13636363599999998,5150.0,0.1271186440677966,VT,5445,2011,16.26,4.2683333333333335,10,2011-10-01,97.8,20.329911835488456
6833,4.95,21048.79,17831.29,0.170807453,3602.280808080808,0.15285914297211384,MA,1201,2015,19.4,4.343846153846154,8,2015-08-01,113.8,11.711392450202016
6834,5.4,21000.0,21000.0,0.120805369,3888.888888888889,0.0,MA,2478,2015,19.4,4.343846153846154,8,2015-08-01,113.8,12.643185359353632
6835,6.72,37010.0,37010.0,0.166666667,5507.440476190476,0.0,MA,1826,2015,19.4,4.343846153846154,8,2015-08-01,113.8,17.905266204707065
6836,8.12,35888.0,32638.0,0.17073170699999998,4019.458128078818,0.09055951850200623,MA,1930,2015,19.4,4.343846153846154,8,2015-08-01,113.8,13.06767964048999
6837,16.5,57750.0,57750.0,0.170807453,3500.0,0.0,MA,2056,2015,19.4,4.343846153846154,8,2015-08-01,113.8,11.378866823418269
6838,5.5,30192.0,26942.0,0.170807453,4898.545454545455,0.10764440911499737,MA,1301,2015,19.4,4.343846153846154,8,2015-08-01,113.8,15.925684673066753
6839,4.32,24192.0,24192.0,0.164634146,5600.0,0.0,MA,2151,2015,19.4,4.343846153846154,8,2015-08-01,113.8,18.206186917469232
6840,8.84,28774.2,28774.2,0.163522013,3255.0,0.0,MA,1475,2015,19.4,4.343846153846154,8,2015-08-01,113.8,10.58234614577899
6841,10.08,45360.0,45360.0,0.14432989699999998,4500.0,0.0,MA,2655,2015,19.4,4.343846153846154,8,2015-08-01,113.8,14.629971630109203
6842,4.76,19645.0,19645.0,0.166666667,4127.100840336136,0.0,MA,2458,2015,19.4,4.343846153846154,8,2015-08-01,113.8,13.417637379715002
6843,8.06,27645.8,27645.8,0.163522013,3429.9999999999995,0.0,MA,2379,2015,19.4,4.343846153846154,8,2015-08-01,113.8,11.151289486949903
6844,6.21,34897.0,33397.0,0.211656442,5377.93880837359,0.04298363756196808,MA,1002,2015,19.4,4.343846153846154,8,2015-08-01,113.8,17.484242709993097
6845,8.91,30919.0,30919.0,0.164634146,3470.145903479237,0.0,MA,2359,2015,19.4,4.343846153846154,8,2015-08-01,113.8,11.281808026720201
6846,10.0,43100.0,43100.0,0.166666667,4310.0,0.0,MA,1529,2015,19.4,4.343846153846154,8,2015-08-01,113.8,14.012261716837925
6847,8.68,31738.0,31738.0,0.166666667,3656.451612903226,0.0,MA,1534,2015,19.4,4.343846153846154,8,2015-08-01,113.8,11.887507414142497
6848,9.35,21894.0,22872.2017595,0.166666667,2446.2247871122995,-0.044678987827715365,CA,92019,2015,16.97,5.75072289156626,8,2015-08-01,113.8,6.867508645498538
6849,6.71,24156.0,24858.0036156,0.18597561,3704.620509031297,-0.029061252508693493,CA,92037,2015,16.97,5.75072289156626,8,2015-08-01,113.8,10.400317055120935
6850,7.192,27668.0,28420.430700999997,0.158385093,3951.6727893492766,-0.027194979796154404,CA,92114,2015,16.97,5.75072289156626,8,2015-08-01,113.8,11.093889322032956
6851,14.152,54443.0,55923.589444000005,0.158385093,3951.638598360655,-0.027195221497713203,CA,92040,2015,16.97,5.75072289156626,8,2015-08-01,113.8,11.093793334570485
6852,13.03953174,77050.0,73198.202449,0.200613497,5613.560663720584,0.049990883205710566,CA,91304,2015,16.97,5.75072289156626,8,2015-08-01,113.8,15.759457836105163
6853,3.36,29203.0,29554.524910400003,0.182481752,8795.989556666667,-0.012037287621134813,CA,91977,2015,16.97,5.75072289156626,8,2015-08-01,113.8,24.693779019969558
6854,3.730288666,23560.0,22831.2646991,0.155487805,6120.5088247452,0.030931039936332762,CA,91331,2015,16.97,5.75072289156626,8,2015-08-01,113.8,17.182659373837076
6855,4.5,20461.0,20931.7922907,0.153374233,4651.509397933333,-0.02300925129270319,CA,92019,2015,16.97,5.75072289156626,8,2015-08-01,113.8,13.05860408790731
6856,5.7,23940.0,24536.3369015,0.188679245,4304.620509035088,-0.024909645008354214,CA,92104,2015,16.97,5.75072289156626,8,2015-08-01,113.8,12.08475145748397
6857,8.32,42598.4,42968.8426352,0.163522013,5164.524355192308,-0.008696163123497597,CA,95820,2015,16.97,5.75072289156626,8,2015-08-01,113.8,14.498837492787914
6858,7.28,28106.0,28867.637305799995,0.17610062899999998,3965.3347947527473,-0.027098744246780045,CA,92084,2015,16.97,5.75072289156626,8,2015-08-01,113.8,11.132243908544172
6859,6.84,24624.0,25339.6042818,0.16964285699999998,3704.6205090350877,-0.029061252509746588,CA,92029,2015,16.97,5.75072289156626,8,2015-08-01,113.8,10.400317055131579
6860,4.42,22630.0,23092.4226499,0.163522013,5224.530011289593,-0.02043405434821034,CA,91913,2015,16.97,5.75072289156626,8,2015-08-01,113.8,14.667296811897899
6861,3.64,18636.8,18517.6186529,0.163846924,5087.257871675824,0.006394946938315593,CA,95835,2015,16.97,5.75072289156626,8,2015-08-01,113.8,14.281920287814648
6862,3.64,10320.0,10700.8186529,0.167741935,2939.7853442032965,-0.03690103225775193,CA,92011,2015,16.97,5.75072289156626,8,2015-08-01,113.8,8.253125948845687
6863,5.036894821000001,33280.0,31791.9625001,0.163522013,6311.817822272528,0.04471266526141827,CA,91342,2015,16.97,5.75072289156626,8,2015-08-01,113.8,17.71973846869471
6864,3.18,13356.0,13688.6932187,0.16459627300000002,4304.620509025157,-0.024909645005989814,CA,95829,2015,16.97,5.75072289156626,8,2015-08-01,113.8,12.084751457456093
6865,4.251,29191.0,29635.741783899997,0.200613497,6971.475366713715,-0.015235578907882566,CA,92115,2015,16.97,5.75072289156626,8,2015-08-01,113.8,19.57165490474144
6866,5.775,23783.0,24387.183439700002,0.16975308600000005,4222.888907307359,-0.02540400452844469,CA,92009,2015,16.97,5.75072289156626,8,2015-08-01,113.8,11.855298921301388
6867,8.16,41779.0,42632.703353699995,0.160377358,5224.595999227941,-0.02043379098829556,CA,92131,2015,16.97,5.75072289156626,8,2015-08-01,113.8,14.66748206582039
6868,6.9,26601.0,18197.881512400003,0.185483871,2637.374132231884,0.3158948343144995,CA,92130,2015,16.97,5.75072289156626,8,2015-08-01,113.8,7.404139533676137
6869,2.88599054,12921.0,12068.9337994,0.157567406,4181.903451215055,0.06594429228387896,CA,91331,2015,16.97,5.75072289156626,8,2015-08-01,113.8,11.740236734238088
6870,2.12,13356.0,13577.7954792,0.16459627300000002,6404.620509056604,-0.016606430008984725,CA,95829,2015,16.97,5.75072289156626,8,2015-08-01,113.8,17.980271865777762
6871,3.0,11400.0,11713.8615271,0.15625,3904.6205090333333,-0.02753171290350877,CA,92128,2015,16.97,5.75072289156626,8,2015-08-01,113.8,10.961795189244116
6872,8.48,41891.0,42778.1819166,0.161585366,5044.596924127358,-0.021178341806115875,CA,92019,2015,16.97,5.75072289156626,8,2015-08-01,113.8,14.162154341668668
6873,11.136,42840.0,44005.053989,0.158385093,3951.6032676903737,-0.027195471265172737,CA,92131,2015,16.97,5.75072289156626,8,2015-08-01,113.8,11.093694147576349
6874,7.685,39321.0,40125.008612,0.160606061,5221.211270266755,-0.020447308359400833,CA,92117,2015,16.97,5.75072289156626,8,2015-08-01,113.8,14.657979809312288
6875,3.975,20352.0,20767.866523400004,0.160606061,5224.620509031446,-0.0204336931702044,CA,92083,2015,16.97,5.75072289156626,8,2015-08-01,113.8,14.667550874414092
6876,7.848,39703.0,40524.0617549,0.200613497,5163.616431562182,-0.02068009356723673,CA,92131,2015,16.97,5.75072289156626,8,2015-08-01,113.8,14.496288596459092
6877,6.76,34611.0,35318.2346411,0.163522013,5224.590923239644,-0.020433811247869173,CA,92128,2015,16.97,5.75072289156626,8,2015-08-01,113.8,14.66746781553821
6878,6.72,29824.0,30527.049820700002,0.166666667,4542.715747127976,-0.02357329066188305,CA,92672,2015,16.97,5.75072289156626,8,2015-08-01,113.8,12.753177807617217
6879,11.48,48714.0,49915.043444,0.166666667,4348.0003,-0.0246549953606766,CA,92130,2015,16.97,5.75072289156626,8,2015-08-01,113.8,12.206535477930897
6880,5.051875035,31206.4,30218.9297378,0.160606061,5981.725503588194,0.03164319697882485,CA,91344,2015,16.97,5.75072289156626,8,2015-08-01,113.8,16.793040372787775
6881,3.78,20385.0,20780.4655242,0.163636364,5497.477651904763,-0.019399829492273733,CA,92114,2015,16.97,5.75072289156626,8,2015-08-01,113.8,15.433567471719751
